contigName	contigLen	totalAvgDepth	17119-05-01-243200068.sort.bam	17119-05-01-243200068.sort.bam-var	17119-05-02-243200066.sort.bam	17119-05-02-243200066.sort.bam-var	17119-05-03-243200095.sort.bam	17119-05-03-243200095.sort.bam-var	17119-05-04-243200101.sort.bam	17119-05-04-243200101.sort.bam-var	17119-05-05-243200087.sort.bam	17119-05-05-243200087.sort.bam-var	17119-05-06-243200069.sort.bam	17119-05-06-243200069.sort.bam-var	17119-05-07-243200099.sort.bam	17119-05-07-243200099.sort.bam-var	17119-05-08-243200071.sort.bam	17119-05-08-243200071.sort.bam-var	17119-05-09-243200070.sort.bam	17119-05-09-243200070.sort.bam-var	17119-05-10-243200096.sort.bam	17119-05-10-243200096.sort.bam-var	17119-05-11-243200091.sort.bam	17119-05-11-243200091.sort.bam-var	17119-05-12-243200081.sort.bam	17119-05-12-243200081.sort.bam-var	17119-05-13-243200076.sort.bam	17119-05-13-243200076.sort.bam-var	17119-05-14-243200089.sort.bam	17119-05-14-243200089.sort.bam-var	17119-05-15-243200093.sort.bam	17119-05-15-243200093.sort.bam-var	17119-05-16-243200072.sort.bam	17119-05-16-243200072.sort.bam-var	17119-05-17-243200086.sort.bam	17119-05-17-243200086.sort.bam-var	17119-05-18-243200100.sort.bam	17119-05-18-243200100.sort.bam-var	17119-05-19-243200062.sort.bam	17119-05-19-243200062.sort.bam-var	17119-05-20-243200063.sort.bam	17119-05-20-243200063.sort.bam-var	17119-05-21-243200075.sort.bam	17119-05-21-243200075.sort.bam-var	17119-05-22-243200094.sort.bam	17119-05-22-243200094.sort.bam-var	17119-05-23-243200073.sort.bam	17119-05-23-243200073.sort.bam-var	17119-05-24-243200088.sort.bam	17119-05-24-243200088.sort.bam-var	17119-05-25-243200085.sort.bam	17119-05-25-243200085.sort.bam-var	17119-05-26-243200098.sort.bam	17119-05-26-243200098.sort.bam-var	17119-05-27-243200083.sort.bam	17119-05-27-243200083.sort.bam-var	17119-05-28-243200078.sort.bam	17119-05-28-243200078.sort.bam-var	17119-05-30-243200082.sort.bam	17119-05-30-243200082.sort.bam-var	17119-05-31-243200080.sort.bam	17119-05-31-243200080.sort.bam-var	17119-05-32-243200092.sort.bam	17119-05-32-243200092.sort.bam-var	17119-05-33-243200064.sort.bam	17119-05-33-243200064.sort.bam-var	17119-05-34-243200097.sort.bam	17119-05-34-243200097.sort.bam-var	17119-05-35-243200067.sort.bam	17119-05-35-243200067.sort.bam-var	17119-05-36-243200079.sort.bam	17119-05-36-243200079.sort.bam-var	17119-05-37-243200074.sort.bam	17119-05-37-243200074.sort.bam-var	17119-05-38-243200077.sort.bam	17119-05-38-243200077.sort.bam-var	17119-05-39-243200084.sort.bam	17119-05-39-243200084.sort.bam-var	17119-05-40-243200090.sort.bam	17119-05-40-243200090.sort.bam-var	17119D-05-29-243200065.sort.bam	17119D-05-29-243200065.sort.bam-var
S21CNODE_13_length_178894_cov_27.107851||0_partial_1	35127	90.9366	0	0	0	0	0	0	0	0	0.0172113	0.0227507	0	0	0	0	0.279469	0.431283	0.00860566	0.0122464	0	0	6.74569	13.7393	0	0	0.0381393	0.0539644	0	0	0	0	0	0	0.150156	0.28226	0.0644995	0.0770879	0.0600966	0.0672664	0.0343369	0.042041	48.3881	135.01	0.0622695	0.0697365	0.00860566	0.0137861	0.0550648	0.0743307	0.00860566	0.00852173	0.034537	0.0406708	0	0	0.0171541	0.0287035	0.0257598	0.0278486	0.00863425	0.00854767	0.713526	1.00868	0.00860566	0.0108681	0.00863425	0.0144483	0.00431712	0.0042981	0	0	7.14315	22.5059	0.00851988	0.0104989	0.0207279	0.0989655	0.0171827	0.0231256	27.005	118.996
S21CNODE_321_length_30604_cov_6.296638||0_partial_1	7028	8.92483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392556	0.00391062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78657	13.7986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104972	0.149536	0.029369	0.0363699	0	0
S24CNODE_2_length_504127_cov_680.963404||0_partial_1	31234	1055.94	0	0	0	0	0	0	0.0066272	0.0132088	0	0	0	0	0	0	0.188972	0.202901	0	0	0	0	0.00968344	0.00958837	0	0	0.087537	0.107085	0	0	0	0	0.117006	0.112124	0.908602	1.066	0.941706	1.23378	0.663911	0.756008	0.793688	0.96354	1.6117	2.04734	0.328047	0.418981	0.36559	0.37706	1026.51	15349.3	0.0290825	0.044201	0.139429	0.269481	22.2847	4395.89	0.0484815	0.0777852	0.19473	23.4226	0	0	0.164618	0.203154	0.348636	135.299	0	0	0	0	0	0	0	0	0.0431733	2.32565	9.65127e-05	9.64972e-05	0.154517	0.186665	0.000804272	0.000803005
S24CNODE_2_length_504127_cov_680.963404||1_partial_1	19095	1029.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223489	0.276133	0	0	0	0	0	0	0	0	0.111111	0.1443	0.00137239	0.00137059	0	0	0.119134	0.13987	0.784587	1.07497	0.955608	1.33017	0.638269	0.670687	0.770018	0.909358	1.28145	1.7454	0.428926	0.581113	0.212193	0.240819	1015.56	15987.4	0.0223806	0.0218724	0.0477699	0.0655489	7.6863	84.2892	0.031829	0.0309293	0.0317762	0.0517876	0	0	0.173766	0.200074	0.0890472	0.84385	0	0	0	0	0.0148852	0.0295596	0.00797044	0.00790538	0.0342043	0.147394	0.0342571	0.0541942	0.0874109	0.095948	0	0
S24CNODE_3_length_483092_cov_582.666005||0_partial_1	52366	855.55	0	0	0	0	0.00821587	0.0100972	0	0	0	0	0	0	0	0	0.175827	0.529707	0	0	0	0	0	0	0.00348552	0.00676235	0.0958518	0.209505	0.0602306	0.390587	0	0	0.134959	0.152155	0.610043	0.6507	0.753141	0.991915	0.61619	0.724616	0.69607	0.75862	1.41418	1.80901	0.30686	0.375658	0.301095	0.39354	836.719	6465.57	0.00576452	0.00626554	0.0228857	0.0274308	6.62789	727.715	0.0303738	0.0408506	1.78876	252.512	0.000727746	0.000727007	0.129079	0.218298	4.23026	1290.13	0.0120461	0.0228331	0.0106864	0.0179344	0.00256626	0.00255318	0.100391	0.393822	0.568274	28.4318	0.00423242	0.00421193	0.120997	0.135473	0	0
S24CNODE_3_length_483092_cov_582.666005||1_partial_1	46305	863.978	0.00647817	0.00785502	0	0	0	0	0	0	0	0	0	0	0	0	0.153353	0.177069	0	0	0	0	0	0	0	0	0.0454555	0.0496318	0.0041599	0.0242782	0	0	0.0833496	0.10162	0.66034	0.919756	0.678366	0.817721	0.461423	0.565265	0.631351	0.714519	1.25213	1.62716	0.378464	0.473559	0.354024	0.501693	841.649	8942.07	0.013043	0.0171326	0.0468422	0.0715182	5.33834	70.0745	0.00899144	0.0750622	3.31015	590.288	0.00327158	0.00326546	0.156148	0.192757	7.56328	3158.53	0.00303326	0.00303007	0.013563	0.0239256	0.00394323	0.00392748	0.0230528	0.0647724	0.992612	55.6407	0.0261077	0.036453	0.11717	0.160161	0	0
S25CNODE_13_length_156868_cov_93.302258||0_partial_1	24096	2105.62	0.106824	0.159407	0.398856	0.562219	0.118851	0.264033	0.0375846	0.0513247	10.0712	618.495	0.0378351	0.0616585	0	0	2.51842	19.1908	0.0251817	0.0364057	0.249436	0.266109	1.36524	6.67469	0.387706	3.43152	0.0126117	0.0223166	0.205838	0.87331	0.184457	0.817349	0	0	0.149628	0.435999	1.8908	23.7927	0.160862	0.574031	0.127913	0.212025	1.90224	10.195	0	0	2.84072	29.0092	0.0126117	0.0175441	155.968	2067.46	69.0055	16650.5	1.09872	10.2498	1.81258	14.1049	0.12311	0.260631	0.121106	0.18102	10.4189	425.936	3.48877	4.8911	1797.35	81598.2	4.58845	6.27025	3.23741	5.51504	21.3626	448.117	1.47808	1.89377	1.39234	1.94353	1.53583	2.00027	9.82978	240.382
S25CNODE_38_length_90817_cov_79.144642||0_partial_1	10244	2904.02	0.38508	1.47485	0.822271	1.04833	9.32168	704.05	4.90281	219.082	117.979	94041.9	1.8187	21.8202	1.87924	31.5089	24.3123	3843.07	1.22241	13.2203	3.17852	82.2585	17.1477	2316.74	57.503	25896.9	2.53913	58.4732	23.5228	4168.38	2.92669	77.2408	110.6	107509	3.36239	95.8289	7.08837	326.166	24.267	4667.47	0.26699	0.960013	5.55429	65.0089	0.0383396	0.0368688	29.6461	6450.63	0.08936	0.15822	147.103	1392.44	90.475	22332.9	57.5999	24357.7	111.66	105290	4.08243	148.84	14.9031	1804.41	59.338	15718.5	9.42798	239.524	1782.61	87963.9	7.61898	125.522	36.7824	9319.72	75.272	21047.6	2.61343	8.74342	7.01793	273.987	11.7468	952.618	35.3958	5325.42
S27CNODE_1_length_667652_cov_425.659823||0_partial_1	52905	535.651	0	0	0	0	0.0903421	0.119796	0	0	0.000398067	0.000397916	0	0	0	0	0.00210407	0.00210002	0.00566771	0.0056341	0	0	0.0531514	0.0566282	0	0	0.00284333	0.00283885	0	0	0	0	0	0	0.00570562	0.00567114	0.00612264	0.0109613	0.0947588	0.114435	0	0	0.00284333	0.00284245	0.00572458	0.00853399	0.00424604	0.00620126	6.62242	4526.1	0.573481	0.676134	0.381139	0.448233	513.768	6001.17	0.440963	0.546409	3.17691	392.698	0.195773	0.242816	0.0971472	0.107409	8.99168	3087.97	0.00932613	0.00950929	0.0761065	0.0820541	0.00572458	0.00989035	0.0302341	0.056326	0.917809	29.7081	0.00809402	0.0131863	0.00572458	0.00568969	0.0772249	0.100095
S27CNODE_11_length_221975_cov_389.935396||0_partial_1	49666	569.09	0	0	0	0	0.0820543	0.096294	0.00141368	0.00282345	0.016944	0.405629	0	0	0	0	0.00474594	0.0200501	0	0	0.00141368	0.00282345	0.0426731	0.0504661	0.0121375	0.051053	0.00571532	0.00721553	0.0102997	0.0355351	0.00141368	0.00282345	0.0124606	0.0680939	0.0239519	0.0649384	0.0737337	0.420582	0.0631917	0.077462	0.00912836	0.02318	0.0152274	0.0287813	0.00210033	0.00261665	0.0690686	0.303407	12.4902	7750.84	0.453995	0.535206	0.380786	0.407358	538.29	4040.4	0.382765	0.487887	3.54382	529.95	0.210094	0.231919	0.20248	0.290063	11.1134	5734.12	0.0303134	0.0591309	0.0634946	0.10566	0.0213668	0.0362098	0.10542	0.278707	1.23411	76.1474	0.008058	0.013927	0.0145004	0.0211904	0.0973019	0.126939
S27CNODE_27_length_138576_cov_278.878683||0_partial_1	23468	2312.99	0.196801	0.368455	0.276224	0.373576	17.6658	155.059	0.397718	0.593539	78.2261	8758.43	5.60618	50.9552	2.59666	8.11988	43.585	1943.65	6.201	32.0719	3.92945	20.9656	23.4485	1585.86	421.012	10328.5	0.979715	1.06773	51.0559	1283.65	12.635	362.071	0.9994	11.2772	3.08187	36.5911	29.3435	133.466	93.9515	1605.59	0.402908	0.533525	4.57162	21.8004	0.212282	0.264788	33.1245	1523.28	0.172914	0.262712	3.25071	30.1256	77.1113	12462.2	527.719	10110.5	326.438	37831.3	2.83468	46.4881	58.1708	435.813	59.3923	4488.84	25.1029	80.5915	17.9735	2454.99	2.33249	7.35718	229.456	2411.47	80.4761	2691.46	0.753324	2.50325	9.994	45.087	18.0981	110.164	40.214	2602.98
S27CNODE_50_length_88731_cov_147.805787||0_partial_1	13165	1200.55	0.0188244	0.027704	0.0555513	0.0699861	4.35697	24.7784	1.77687	160.17	0.727007	162.652	0.187322	0.176954	0	0	0.0699962	0.71992	1.03919	1.84287	0.056627	0.060969	0.225432	0.670518	97.7646	965.307	0.341606	0.597318	0.272378	17.539	29.8879	213.729	1.59293	204.57	0	0	2.16381	7.81078	0.143527	5.37551	1.09735	1.73775	0.0209758	0.160433	0.0719939	0.0867862	0.233269	11.3771	0	0	1.40499	1.7213	1.37803	2.22988	121.728	2208.96	635.81	43289.7	0.793853	1.25788	265.108	9172.92	0.905801	48.1653	0.967192	114.215	2.04218	3.19484	1.72347	823.514	20.4496	118.966	0.796235	150.206	0.681906	34.0113	0.23834	1.12254	3.86339	8.3114	0.557357	48.6249
S27CNODE_112_length_42240_cov_561.462416||0_partial_1	13923	680.7	0	0	0	0	0.0984535	0.134632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0546722	0.083921	0.0108909	0.0107759	0.0109635	0.0108452	0	0	0	0	0	0	0	0	0	0	0.0252668	0.031893	0	0	0	0	0	0	0	0	0	0	0.695273	0.789542	0.614753	0.676306	677.071	6709.15	0.693023	1.10022	0.338706	0.345264	0.262107	0.364482	0.271909	0.397356	0.328324	0.654652	0	0	0.104625	0.122294	0	0	0	0	0.0650548	0.170036	0.0109635	0.0108457	0	0	0.0437813	0.0441853
S28CNODE_3_length_319587_cov_32.228484||0_partial_1	39817	88.698	0.00380669	0.00379263	0	0	0	0	0.0151511	0.0200742	0.0456299	0.0666689	0.00935286	0.01471	0	0	0	0	0.000655457	0.000655009	0.00131091	0.00262004	0	0	0.0151763	0.0149583	0	0	0.00831926	0.00824339	0	0	0	0	0.000731086	0.000730545	0.000655457	0.000655009	0.192729	0.258576	0.0241006	0.0276771	0.000932765	0.000931207	0.000731086	0.000730541	0.178083	0.303754	0.201074	0.226046	0.0986966	0.119283	0.0782767	0.0960348	6.82777	8.6756	49.818	103.107	6.95061	10.2356	0.414652	0.593458	0.711221	1.37968	4.45264	6.41133	0.0151763	0.0171228	0.0223612	0.0291117	17.7095	26.8247	0.11173	0.127997	0.501122	0.863244	0.0314367	0.0590815	0.00988227	0.0111922	0.246452	0.308967
S28CNODE_29_length_135726_cov_158.500955||0_partial_1	32871	217.23	0	0	0.0183674	0.0308104	0.0368265	0.0416331	0.0367043	0.0494123	0	0	0	0	0	0	0.0146695	0.0232004	0.0643318	0.183893	0	0	0	0	0.315058	0.588588	0	0	0	0	0	0	0.00916842	0.00909007	0.00919899	0.0099764	0	0	0	0	0.0274747	0.0300625	0	0	0	0	2.71043	64.0212	0	0	0.404358	0.54114	20.7694	2184.89	0.32719	0.415511	178.015	3052.39	0.143516	0.188208	0.975856	3.01736	0.533847	0.824056	0.276397	4.91654	0.658568	1.50623	6.07741	208.894	2.19079	14.4238	0.470951	1.54947	2.9434	628.398	0.00916842	0.0146505	0.018398	0.0288831	0.173344	0.448896
S28CNODE_80_length_91363_cov_16.831165||0_partial_1	17773	29.9615	0	0	0	0	0	0	0.01708	0.0167992	0	0	0	0	0	0	0.647847	5.44691	0	0	0	0	0.011746	0.0259235	0	0	0	0	0.208818	2.96824	0	0	0.00635533	0.00836247	0	0	0	0	1.04188	59.3392	0.00124837	0.00124723	0.587414	19.1628	0	0	0.107416	1.17278	0	0	0.0184986	0.0190615	0	0	0.0340464	0.0470758	21.3301	40.0792	0.0373376	0.0985441	0.214322	2.54202	0.0564036	0.081365	0.13193	1.21719	0	0	0.0245134	0.0416284	0.961755	26.54	0.389491	5.98394	0.00442603	0.00440996	1.42348	20.4592	2.64217	16.4898	0.0631561	0.0968787
S28CNODE_139_length_71484_cov_13.404612||0_partial_1	14660	22.2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207443	0.0241738	0	0	2.04149	2.4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062164	0.0749864	0.0354238	0.0424411	20.0657	130.527	0	0	0.0185389	0.0197129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155755	0.0513131	0	0
S29CNODE_31_length_108769_cov_184.977970||0_partial_1	19132	1295.53	0.186018	0.232066	0	0	8.12154	1245.2	0.286851	9.23845	6.07597	1791.44	0.165631	0.863387	0.189232	1.13178	1.00258	81.8292	0.207302	0.399944	0.172427	3.416	0.704351	64.5443	2.8467	752.21	0.09941	0.779895	1.31751	141.374	0.16052	2.39678	4.17722	1623.22	0.24323	0.955511	0.505321	8.95638	1.17601	109.591	0.139079	0.19967	0.395849	2.94585	0.158413	0.314298	1.38368	175.29	152.237	152142	0.816668	26.9631	2.20999	475.664	77.3319	47713.7	5.15868	2178.05	260.334	3184.72	0.806712	44.964	1.97598	393.913	666.689	74667.5	7.80545	6101.49	0.810715	1.86397	2.32267	272.302	3.96333	445.258	80.6077	817.774	0.740544	10.1918	0.804236	20.3498	1.19582	134.071
S30CNODE_34_length_148527_cov_15.372764||0_partial_1	22717	29.5891	0	0	0	0	0	0	0	0	0	0	0.37998	0.56467	0	0	0.166881	0.186	0.0133824	0.0132058	0	0	0	0	1.66766	2.49792	0.0265432	0.0322231	0	0	0	0	7.71241	14.6296	0.0261001	0.0325025	0	0	0	0	0	0	0.112908	0.144987	0	0	0	0	0	0	0	0	0	0	0.0132051	0.0187958	0.0133824	0.0145351	0	0	17.8137	50.734	0	0	0	0	0	0	0	0	1.5127	3.29155	0.0265432	0.0258377	0	0	0.0370009	0.0621172	0	0	0.0667789	0.0801394
S30CNODE_54_length_114401_cov_14.372895||0_partial_1	33125	29.6833	0	0	0	0	0	0	0	0	0	0	0.43627	0.71226	0	0	0.367581	0.585859	0.00912813	0.00905077	0	0	0	0	1.95512	2.68295	0.0273541	0.0394637	0.0090978	0.011448	0	0	7.25756	13.1506	0.0274147	0.0449127	0	0	0	0	0	0	0.109659	0.370517	0	0	0.0182259	0.0255865	0	0	0.00836998	0.0166653	0.013677	0.0134881	0.0183169	0.0179732	0	0	0.00912813	0.0090472	17.9352	54.1377	0.0090978	0.0104103	0	0	0	0	0	0	1.37158	2.13495	0.0090978	0.00901656	0.00915845	0.0125951	0.00457923	0.00455581	0.00915845	0.00908117	0.0684761	0.0807567
S31CNODE_39_length_113114_cov_201.824649||0_partial_1	30683	665.477	0.404841	0.691522	0.372679	0.510272	1.5872	7.30483	0.918842	3.5517	184.061	8171.53	0.429928	1.86623	0.495366	0.818792	12.1004	322.804	0.367602	1.50493	0.490584	1.54032	8.11558	176.475	7.32876	229.853	0.41198	1.18396	10.7095	193.718	0.838339	10.251	17.9353	2181.25	1.09269	5.02879	1.09288	2.65421	15.1913	211.846	0.0246291	0.030708	1.09043	4.06578	0.00989094	0.00979215	21.8492	285.379	0.079062	0.155454	6.25625	92.4151	20.986	1190.94	1.81924	88.8152	37.0797	1608.18	4.1218	56.76	21.4457	99.4534	138.124	4154.89	1.32948	6.98225	73.3901	11225.3	2.57204	5.36787	10.8434	200.141	31.5586	552.907	1.06311	4.52238	2.17306	5.63611	11.3078	94.9502	14.4084	249.023
S31CNODE_44_length_108017_cov_61.645375||0_partial_1	35916	142.884	0.0336633	0.0421546	0.0204384	0.0331696	0.0209976	0.0254115	0.0267852	0.0325063	0.0784264	0.138405	36.6451	2503.63	0.00844377	0.0153005	0.117821	0.125207	0.909187	4.63132	0	0	0	0	0.10099	0.157199	0	0	0.00844377	0.0131166	0.394788	1.75257	0.0168316	0.0189012	0.000698988	0.000698303	0.0981938	0.201501	0	0	0.0554996	0.0582227	0.0167198	0.0164537	0.137896	0.208878	0	0	0	0	0.150786	0.195396	6.84793	20.4261	0.0759101	0.0943854	0.0671308	0.0754427	0.0335514	0.0327587	0.0589387	0.0586199	72.6854	502.438	0	0	0.00841581	0.0127571	8.13398	22.6923	0	0	0.0168316	0.0228802	0.00841581	0.0114703	0.0323212	0.0314976	0.0168596	0.0176975	16.0563	69.8793
S31CNODE_194_length_45964_cov_15.606221||0_partial_1	11709	32.0333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72463	2.81534	0	0	0	0	1.16654	3.35857	0	0	0	0	0.29968	0.79287	0.0259538	0.0252811	0.0261268	0.0254385	0	0	0.0654036	0.0798194	0	0	0	0	0	0	0	0	0	0	0.0257808	0.0251232	0	0	0.0260403	0.0253609	5.43741	50.152	0	0	0.0261268	0.0361746	20.3094	56.9498	3.49762	16.2077	0.0260403	0.0272647	0	0	0.0640194	0.112047	0	0	0	0	0	0	0.31257	0.45712	0	0
S31CNODE_276_length_37235_cov_284.706859||0_partial_1	12696	788.419	0.36697	0.580918	0.514905	0.79218	2.03659	14.4211	0.492029	1.31017	273.216	17367.3	0.732664	2.22644	0.470748	0.739609	11.721	238.327	0.479117	0.796542	0.6685	2.32338	3.18755	62.5535	6.60155	214.371	0.675913	7.55635	11.4451	177.794	1.74406	17.0204	16.4714	3791.15	0.682927	6.18072	1.18022	5.89693	15.1563	463.254	0.0960466	0.398383	1.46971	5.85682	0	0	32.9794	641.737	0.0221585	0.0216666	1.70843	21.5312	12.0112	662.727	0.769727	3.27506	40.1424	3037.5	8.36458	209.021	30.9256	181.224	216.304	5429.25	0.989718	4.44976	12.6567	1277.13	3.93241	12.1601	5.72589	59.1987	38.129	500.618	1.62618	9.33319	2.58465	15.0853	18.9024	473.495	11.2359	159.993
S32CNODE_2_length_757684_cov_95.325122||0_partial_1	34702	222.734	38.1195	154.361	15.4526	36.5871	0.185083	0.334633	0.13267	0.186607	0.84464	1.38977	0.0954503	0.1533	0.00874045	0.0110988	1.29981	1.96044	0.0348171	0.053121	0.00865362	0.0130907	0.0608937	0.0803171	0.840472	1.5314	0.069721	0.0883209	0.110934	0.151835	0.000955082	0.000953922	10.3865	20.1015	0.0807189	0.106012	0.0520375	0.0713094	0.535917	0.669497	0	0	0.0852917	0.111685	0.060749	0.0829125	0.127518	0.178788	8.28702	19.4904	0.017423	0.0209995	0.0216775	0.0251014	0.365449	0.540354	0.585465	1.12346	1.58133	2.87374	0.49835	0.960508	0.0546712	0.0770044	138.233	3630.8	0.219958	0.332257	0.207629	0.263977	3.21177	5.69882	0.480783	0.680754	0.117359	0.168196	0.0869704	0.113393	0.0695473	0.0859325	0.102136	0.133834
S32CNODE_7_length_442897_cov_434.602404||0_partial_1	47295	891.978	0.0918655	0.112652	0	0	0.00184537	0.00553268	0	0	0.00640577	0.0103059	0.0632941	0.103036	0.00127267	0.0025437	0	0	0.118867	0.15749	0	0	0.00106056	0.00105852	0	0	0	0	0.0247958	0.0335122	0	0	0	0	0.0922685	0.12437	0.0215081	0.518326	0.00220596	0.00881456	0	0	0	0	0.0638456	0.0668826	0.00375437	0.00374118	0.0447131	3.03163	0.309768	0.420006	0.108325	0.128739	0.496108	33.32	0.12154	0.155958	222.555	993.494	0.0797327	0.0965311	0.0383286	0.0506868	593.493	19141.5	0.77705	1.01206	0.878312	1.35416	0.824414	1.1047	1.58823	2.40244	69.5769	253.754	0.317298	0.401869	0.26304	0.326475	0.0135539	0.0237443
S32CNODE_12_length_278050_cov_95.956445||0_partial_1	15070	2592.39	0.178351	0.34558	0.0705764	0.0909573	0.342493	0.48132	0.0706434	0.0749163	5.1254	9.09957	0.46059	0.649369	0.0502011	0.0476765	1.59551	2.56376	0.383445	0.523563	0	0	0	0	1.25194	1.3447	0.0202413	0.0198282	0.26193	0.412888	0.0402815	0.0386602	0.171582	0.198076	0.110925	0.116209	0.101005	0.154914	0.0503351	0.0663079	0.1813	0.245654	0.232239	0.297594	0.503619	0.50887	196.989	1279.51	0.545643	0.759538	0.608579	0.668152	158.935	1705.89	2.15	3.25574	238.139	3684.25	0.900804	1.08003	14.9954	23.1056	11.3664	16.9134	143.446	274.597	4.64765	6.00343	53.7013	215.254	11.9406	26.0486	26.6402	48.2583	1712.12	12977.3	0.784651	1.06013	0.715751	0.79646	2.56803	3.98731
S33CNODE_19_length_124340_cov_1085.700752||0_partial_1	25943	1814.27	0.0275656	0.0588829	0.363548	0.44827	1.79545	32.3177	0.461327	10.7911	11.7666	6855.2	0.104059	0.907609	0.222851	1.82922	6.75358	270.008	0.120963	0.475997	0.544683	5.06377	2.82794	252.312	8.15268	3157.46	0.28248	4.09319	5.51119	244.646	0.171209	3.38085	16.6574	13498.7	0.0971194	0.44774	1.93316	37.9124	2.17214	174.618	0.0115148	0.0171105	0.389951	2.98577	0	0	4.1272	552.833	0.000814174	0.000812881	116.136	2488.27	4.04773	695.844	7.73648	2543.93	31.4993	11902.9	0.317722	8.8342	2.01307	181.776	5.77951	820.881	4.35572	15.1171	1543.12	152675	4.46989	14.9757	7.26356	796.937	14.0798	1121.9	1.30915	1.86366	2.0304	14.2774	1.63292	9.77172	3.97837	226.307
S33CNODE_48_length_86644_cov_1053.954382||0_partial_1	19537	3024.92	0.379533	0.768431	0.741167	1.45832	9.06154	231.805	6.64786	197.79	142.212	57987.8	1.504	10.7229	2.30696	18.2614	26.7635	1074.86	1.64951	9.41863	3.65477	46.536	20.2484	1590.57	114.249	25057.2	2.71207	32.717	42.5555	2484.54	3.27869	62.8336	140.238	78307.9	3.25001	50.3045	14.216	316.499	37.1582	3637.65	0.203796	0.410783	3.05818	23.6277	0.149017	0.32456	85.1838	7481.77	0.100996	0.203906	125.405	1162.16	66.9409	13507.4	127.588	31538.1	146.257	67059.9	4.6428	109.571	22.9171	1291.37	52.4093	10063.2	11.2947	116.744	1595.34	43363.4	9.14489	67.1715	70.8791	8875.23	73.0129	9706	2.26879	8.31686	8.24207	102.844	11.8909	307.504	35.1669	3267.4
S34CNODE_32_length_111877_cov_44.919658||0_partial_1	26956	374.869	0.0785645	6.35678	0.0570395	0.0763365	0.0121988	0.0203988	0.0121988	0.0166796	0.0187271	0.0367194	0.0251809	0.628808	0.0121988	0.0120536	0.256472	0.606759	0.0253675	0.0524631	0.0561068	0.0819344	0.0122361	0.0120869	0.0438335	0.497718	0	0	0.20473	43.0588	0.00775946	0.0620078	0.106357	0.176482	0.0224204	0.0233306	0.12113	0.119281	0.12818	7.00331	0.0599493	0.0809117	0.0785645	2.02056	0.0224577	0.0244107	38.3166	106.056	0.0315974	0.436497	0.686339	0.868094	239.951	1397.98	0.726666	3.57495	9.15631	417.903	0.276729	0.426888	0.6124	2.79168	4.15631	9.23028	0.369096	18.7111	0.238976	0.447935	66.3012	170.353	0.313698	1.29191	5.60748	16.9468	3.64847	2535.67	0.208274	27.0406	0.230023	46.9234	2.67645	3.96867
S35CNODE_6_length_392600_cov_30.816745||0_partial_1	30313	45.8746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194941	0.408644	0	0	0	0	0.00371316	0.0148261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100123	0.0175594	0	0	0	0	0	0	0.0399828	0.0558851	0.0199251	0.0240467	0.0347777	0.0410702	45.4657	73.1591	0.0817889	0.134555	0.0898452	0.127057	0.0100123	0.0100401	0.0974704	0.125714	0.00185658	0.00370652
S35CNODE_33_length_225446_cov_30.142641||0_partial_1	41602	43.9447	0	0	0	0	0	0	0.0145228	0.0143098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726141	0.00721233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00448712	0.00446426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726141	0.0072155	0	0	0	0	0	0	0.041928	0.067558	0.043472	0.0441213	0.0477902	0.05433	43.5788	92.9265	0.0723005	0.0816535	0.0342082	0.0596618	0.0409872	0.050088	0.0516501	0.0629333	0	0
S35CNODE_33_length_225446_cov_30.142641||1_partial_1	25909	63.1121	0	0	0	0	0	0	0.0233317	0.0248888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232928	0.0351772	0	0	0	0	0	0	0	0	0	0	0.001087	0.00108639	0	0	0.0117241	0.011593	0	0	0	0	0	0	0.0234481	0.0251506	0.0936372	0.13124	0.0760511	0.0900602	62.5145	161.709	0.146085	0.243795	0.058465	0.0585423	0.0350945	0.0357951	0.105322	0.146737	0	0
