""	"geneID"	"p"	"DONOR1"	"DONOR2"	"FMT1"	"FMT2"	"GFF_locus_tag"	"Centroid_gene_ID"	"Product"	"EC_number"	"Protein_id"	"geneID.1"	"koID"
"g017376"	"g017376"	0.0345022624434389	1	1	0.166666666666667	0.818181818181818	"GCF_003174865:JAHIGKOE_01327"	"GCF_003174865:NZ_QGHV01000004.1:1096-875"	"hypothetical protein"	""	NA	"g016925"	""
"g017473"	"g017473"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00046"	"GCF_003174875:NZ_QGHW01000001.1:37294-36692"	"hypothetical protein"	""	NA	"g017191"	""
"g017530"	"g017530"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00305"	"GCF_003174875:NZ_QGHW01000011.1:42550-42323"	"hypothetical protein"	""	NA	"g017269"	""
"g017534"	"g017534"	0.0294117647058823	1	0	0.5	0	"GCF_003174875:OBNIHHBL_00309"	"GCF_003174875:NZ_QGHW01000110.1:188-1645"	"Arginine/agmatine antiporter"	""	NA	"g017477"	"K03758"
"g017575"	"g017575"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003174875:OBNIHHBL_00417"	"GCF_003174875:NZ_QGHW01000013.1:28447-28172"	"hypothetical protein"	""	NA	"g017314"	""
"g017588"	"g017588"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00626"	"GCF_003174875:NZ_QGHW01000018.1:6482-5970"	"hypothetical protein"	""	NA	"g017324"	""
"g017589"	"g017589"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00660"	"GCF_003174875:NZ_QGHW01000019.1:5529-6650"	"Glycerol dehydrogenase"	"1.1.1.6"	NA	"g017328"	""
"g017598"	"g017598"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00695"	"GCF_003174875:NZ_QGHW01000002.1:3946-3026"	"hypothetical protein"	""	NA	"g017206"	""
"g017634"	"g017634"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_00905"	"GCF_003174875:NZ_QGHW01000023.1:7373-9037"	"hypothetical protein"	""	NA	"g017360"	""
"g017722"	"g017722"	0.0294117647058823	0	0	0.5	0	"GCF_003174875:OBNIHHBL_01730"	"GCF_003174875:NZ_QGHW01000050.1:6940-7131"	"hypothetical protein"	""	NA	"g017428"	""
"g017729"	"g017729"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_003174875:OBNIHHBL_01776"	"GCF_003174875:NZ_QGHW01000053.1:11431-11183"	"hypothetical protein"	""	NA	"g017431"	""
"g017733"	"g017733"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_01824"	"GCF_003174875:NZ_QGHW01000057.1:10992-10591"	"hypothetical protein"	""	NA	"g017437"	""
"g017739"	"g017739"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_01939"	"GCF_003174875:NZ_QGHW01000062.1:3547-2093"	"Glutamate/gamma-aminobutyrate antiporter"	""	NA	"g017446"	"K20265"
"g017766"	"g017766"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174875:OBNIHHBL_02333"	"GCF_003174875:NZ_QGHW01000095.1:192-923"	"hypothetical protein"	""	NA	"g017468"	""
"g017815"	"g017815"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174915:DOCIIEHL_00744"	"GCF_003174915:NZ_QGHQ01000002.1:98506-98967"	"hypothetical protein"	""	NA	"g017517"	""
"g017818"	"g017818"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174915:DOCIIEHL_00846"	"GCF_003174915:NZ_QGHQ01000217.1:41-241"	"hypothetical protein"	""	NA	"g017586"	""
"g017873"	"g017873"	0.0294117647058823	0	0	0.5	0	"GCF_003174935:OOJLDLAF_00165"	"GCF_003174935:NZ_QGIB01000102.1:2675-2097"	"hypothetical protein"	""	NA	"g017716"	""
"g017892"	"g017892"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_003174935:OOJLDLAF_00751"	"GCF_003174935:NZ_QGIB01000020.1:3154-2819"	"hypothetical protein"	""	NA	"g017634"	""
"g017906"	"g017906"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174935:OOJLDLAF_00776"	"GCF_003174935:NZ_QGIB01000020.1:29523-29053"	"hypothetical protein"	""	NA	"g017630"	""
"g017909"	"g017909"	0.0294117647058823	0	0	0.5	0	"GCF_003174935:OOJLDLAF_00779"	"GCF_003174935:NZ_QGIB01000020.1:31188-31051"	"hypothetical protein"	""	NA	"g017633"	""
"g017996"	"g017996"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174935:OOJLDLAF_02426"	"GCF_003174935:NZ_QGIB01000094.1:690-307"	"hypothetical protein"	""	NA	"g017714"	""
"g018000"	"g018000"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174935:OOJLDLAF_02433"	"GCF_003174935:NZ_QGIB01000094.1:3587-3835"	"hypothetical protein"	""	NA	"g017713"	""
"g018087"	"g018087"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003174945:NNBCGEAB_02110"	"GCF_003174945:NZ_QGHR01000062.1:8728-10089"	"NADH oxidase"	"1.6.99.3"	NA	"g017798"	""
"g018115"	"g018115"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174955:DDCFPFEE_00665"	"GCF_003174955:NZ_QGHZ01000002.1:21758-20607"	"IS200/IS605 family transposase ISCpe2"	""	NA	"g017826"	""
"g018117"	"g018117"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003174955:DDCFPFEE_00669"	"GCF_003174955:NZ_QGHZ01000002.1:23507-23223"	"hypothetical protein"	""	NA	"g017828"	""
"g018213"	"g018213"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003174995:HKHHDDJG_00534"	"GCF_003174995:NZ_QGIA01000014.1:7227-7607"	"Putative fluoride ion transporter CrcB"	""	NA	"g017943"	""
"g018318"	"g018318"	0.0294117647058823	1	0	0.5	0	"GCF_003175015:JACDIFHA_00492"	"GCF_003175015:NZ_QGIC01000013.1:29255-26787"	"hypothetical protein"	""	NA	"g018045"	""
"g018504"	"g018504"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003175025:KLCCLJGG_00827"	"GCF_003175025:NZ_QGHO01000022.1:26789-27445"	"hypothetical protein"	""	NA	"g018208"	""
"g018710"	"g018710"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003175025:KLCCLJGG_02268"	"GCF_003175025:NZ_QGHO01000093.1:5602-5853"	"hypothetical protein"	""	NA	"g018370"	""
"g018711"	"g018711"	0.0294117647058823	1	0	0.5	0	"GCF_003175025:KLCCLJGG_02285"	"GCF_003175025:NZ_QGHO01000097.1:272-451"	"hypothetical protein"	""	NA	"g018371"	""
"g018713"	"g018713"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003175025:KLCCLJGG_02302"	"GCF_003175025:NZ_QGHO01000099.1:2447-1701"	"Tyrosine-protein kinase YwqD"	"2.7.10.2"	NA	"g018373"	""
"g018718"	"g018718"	0.0294117647058823	1	0	0.5	0	"GCF_003175035:DHLEOLFE_00012"	"GCF_003175035:NZ_QGHS01000001.1:11105-10794"	"hypothetical protein"	""	NA	"g018433"	""
"g018736"	"g018736"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_003175035:DHLEOLFE_00068"	"GCF_003175035:NZ_QGHS01000010.1:13300-12815"	"D-proline reductase proprotein PrdA"	"1.21.4.1"	NA	"g018468"	"K10793"
"g018744"	"g018744"	0.0294117647058823	1	0	0.5	0	"GCF_003175035:DHLEOLFE_00179"	"GCF_003175035:NZ_QGHS01000110.1:3282-2605"	"hypothetical protein"	""	NA	"g018604"	""
"g018755"	"g018755"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_003175035:DHLEOLFE_00286"	"GCF_003175035:NZ_QGHS01000122.1:1665-1558"	"hypothetical protein"	""	NA	"g018611"	""
"g018901"	"g018901"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003175035:DHLEOLFE_01506"	"GCF_003175035:NZ_QGHS01000044.1:14423-14995"	"Protein/nucleic acid deglycase 3"	"3.1.2.-"	NA	"g018533"	"K03152"
"g018906"	"g018906"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003175035:DHLEOLFE_01526"	"GCF_003175035:NZ_QGHS01000046.1:10286-8817"	"Nucleotide-binding protein ExpZ"	""	NA	"g018536"	"K18231"
"g019083"	"g019083"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_003175075:AJMHLBIF_00952"	"GCF_003175075:NZ_QGHT01000219.1:109-582"	"Tyrosine recombinase XerC"	""	NA	"g018961"	""
"g019297"	"g019297"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003175085:FHINBHIO_00231"	"GCF_003175085:NZ_QGHX01000118.1:1576-1163"	"hypothetical protein"	""	NA	"g019197"	""
"g019570"	"g019570"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003175115:KCOKAILJ_00106"	"GCF_003175115:NZ_QGHY01000101.1:6435-6055"	"hypothetical protein"	""	NA	"g019452"	""
"g019589"	"g019589"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003175115:KCOKAILJ_00256"	"GCF_003175115:NZ_QGHY01000119.1:3122-3931"	"hypothetical protein"	""	NA	"g019471"	""
"g019595"	"g019595"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003175115:KCOKAILJ_00333"	"GCF_003175115:NZ_QGHY01000126.1:4923-3991"	"putative transporter"	""	NA	"g019474"	""
"g019621"	"g019621"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003175115:KCOKAILJ_00506"	"GCF_003175115:NZ_QGHY01000015.1:7247-6372"	"hypothetical protein"	""	NA	"g019308"	""
"g019727"	"g019727"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_003175115:KCOKAILJ_01220"	"GCF_003175115:NZ_QGHY01000003.1:22248-22529"	"hypothetical protein"	""	NA	"g019274"	""
"g019730"	"g019730"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003175115:KCOKAILJ_01238"	"GCF_003175115:NZ_QGHY01000030.1:9328-8930"	"hypothetical protein"	""	NA	"g019343"	""
"g019735"	"g019735"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_003175115:KCOKAILJ_01247"	"GCF_003175115:NZ_QGHY01000030.1:16957-16442"	"hypothetical protein"	""	NA	"g019340"	""
"g019843"	"g019843"	0.0294117647058823	0	1	0.5	1	"GCF_003175115:KCOKAILJ_02234"	"GCF_003175115:NZ_QGHY01000093.1:2881-2543"	"Hypoxanthine-guanine phosphoribosyltransferase"	"2.4.2.8"	NA	"g019434"	"K00760"
"g019970"	"g019970"	0.0345022624434389	1	1	0.166666666666667	0.818181818181818	"GCF_003316895:FIHGMPEC_00473"	"GCF_003316895:NZ_CP029613.1:518868-519884"	"hypothetical protein"	""	NA	"g019823"	""
"g020032"	"g020032"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003316895:FIHGMPEC_01430"	"GCF_003316895:NZ_CP029613.1:1498174-1491725"	"hypothetical protein"	""	NA	"g019702"	""
"g020127"	"g020127"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_003316935:LAMDHMME_00002"	"GCF_003316935:NZ_CP029615.1:884-1210"	"hypothetical protein"	""	NA	"g020025"	""
"g020132"	"g020132"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003316935:LAMDHMME_00018"	"GCF_003316935:NZ_CP029615.1:10984-11310"	"hypothetical protein"	""	NA	"g019847"	""
"g020172"	"g020172"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_003316935:LAMDHMME_00425"	"GCF_003316935:NZ_CP029615.1:429646-428762"	"Oligopeptide transport ATP-binding protein OppF"	""	NA	"g020001"	"K10823"
"g020173"	"g020173"	0.00541370394311571	0	1	0.166666666666667	0.909090909090909	"GCF_003316935:LAMDHMME_00426"	"GCF_003316935:NZ_CP029615.1:430694-429639"	"Oligopeptide transport ATP-binding protein OppD"	""	NA	"g020002"	"K15583"
"g020186"	"g020186"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_003316935:LAMDHMME_00780"	"GCF_003316935:NZ_CP029615.1:786311-785397"	"HTH-type transcriptional activator RhaS"	""	NA	"g020020"	""
"g020424"	"g020424"	0.0294117647058823	0	0	0.5	0	"GCF_003413665:EMMKIJJD_01378"	"GCF_003413665:NZ_QRDF01000006.1:17662-16871"	"2-keto-4-pentenoate hydratase"	"4.2.1.80"	NA	"g020041"	""
"g020426"	"g020426"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003413665:EMMKIJJD_01391"	"GCF_003413665:NZ_QRDF01000006.1:31386-30895"	"hypothetical protein"	""	NA	"g020043"	""
"g020447"	"g020447"	0.0294117647058823	0	0	0.5	0	"GCF_003413665:EMMKIJJD_01619"	"GCF_003413665:NZ_QRDF01000064.1:4956-4573"	"hypothetical protein"	""	NA	"g020157"	""
"g020550"	"g020550"	0.0294117647058823	1	0	0.5	0	"GCF_003703875:AMEEGOBO_00445"	"GCF_003703875:NZ_PTLS01000027.1:215669-214839"	"hypothetical protein"	""	NA	"g020304"	""
"g020639"	"g020639"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003703875:AMEEGOBO_01261"	"GCF_003703875:NZ_PTLS01000053.1:2226-2879"	"hypothetical protein"	""	NA	"g020406"	""
"g020640"	"g020640"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003703875:AMEEGOBO_01262"	"GCF_003703875:NZ_PTLS01000053.1:2898-3278"	"hypothetical protein"	""	NA	"g020419"	""
"g020644"	"g020644"	0.00630252100840335	0	1	0.333333333333333	1	"GCF_003703875:AMEEGOBO_01273"	"GCF_003703875:NZ_PTLS01000053.1:13731-19643"	"hypothetical protein"	""	NA	"g020405"	""
"g020656"	"g020656"	0.0427440206851972	1	0	1	0.454545454545455	"GCF_003703875:AMEEGOBO_01292"	"GCF_003703875:NZ_PTLS01000053.1:28834-29037"	"hypothetical protein"	""	NA	"g020418"	""
"g020716"	"g020716"	0.0294117647058823	1	0	0.5	0	"GCF_003703875:AMEEGOBO_01657"	"GCF_003703875:NZ_PTLS01000018.1:288595-288473"	"hypothetical protein"	""	NA	"g020252"	""
"g020718"	"g020718"	0.0294117647058823	1	0	0.5	0	"GCF_003703875:AMEEGOBO_01659"	"GCF_003703875:NZ_PTLS01000013.1:1267-2385"	"hypothetical protein"	""	NA	"g020235"	""
"g020719"	"g020719"	0.0294117647058823	1	0	0.5	0	"GCF_003703875:AMEEGOBO_01662"	"GCF_003703875:NZ_PTLS01000013.1:5826-8636"	"hypothetical protein"	""	NA	"g020237"	""
"g020721"	"g020721"	0.0294117647058823	0	0	0.5	0	"GCF_003703875:AMEEGOBO_01684"	"GCF_003703875:NZ_PTLS01000056.1:3518-4303"	"hypothetical protein"	""	NA	"g020458"	""
"g020908"	"g020908"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_003703885:GLCPBINN_01549"	"GCF_003703885:NZ_PUXG01000035.1:51509-50553"	"hypothetical protein"	""	NA	"g020642"	""
"g020968"	"g020968"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_003719715:JJAEFDDB_00357"	"GCF_003719715:NZ_RIAU01000001.1:371928-372794"	"Ribosomal large subunit pseudouridine synthase D"	"5.4.99.23"	NA	"g020708"	"K06180"
"g020995"	"g020995"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_003719715:JJAEFDDB_00750"	"GCF_003719715:NZ_RIAU01000001.1:730008-730880"	"Glucose-1-phosphate thymidylyltransferase"	"2.7.7.24"	NA	"g020738"	"K00973"
"g020997"	"g020997"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00752"	"GCF_003719715:NZ_RIAU01000001.1:731487-732527"	"dTDP-glucose 4,6-dehydratase"	"4.2.1.46"	NA	"g020740"	"K01710"
"g020998"	"g020998"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00753"	"GCF_003719715:NZ_RIAU01000001.1:732677-733450"	"hypothetical protein"	""	NA	"g020741"	""
"g020999"	"g020999"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_003719715:JJAEFDDB_00754"	"GCF_003719715:NZ_RIAU01000001.1:733455-734435"	"hypothetical protein"	""	NA	"g020742"	""
"g021000"	"g021000"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00755"	"GCF_003719715:NZ_RIAU01000001.1:734422-735321"	"hypothetical protein"	""	NA	"g020743"	""
"g021001"	"g021001"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_003719715:JJAEFDDB_00756"	"GCF_003719715:NZ_RIAU01000001.1:735332-736405"	"hypothetical protein"	""	NA	"g020744"	""
"g021002"	"g021002"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00757"	"GCF_003719715:NZ_RIAU01000001.1:736417-737364"	"hypothetical protein"	""	NA	"g020745"	""
"g021003"	"g021003"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00758"	"GCF_003719715:NZ_RIAU01000001.1:737365-738594"	"hypothetical protein"	""	NA	"g020746"	""
"g021004"	"g021004"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00759"	"GCF_003719715:NZ_RIAU01000001.1:738961-739461"	"hypothetical protein"	""	NA	"g020747"	""
"g021005"	"g021005"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00760"	"GCF_003719715:NZ_RIAU01000001.1:739478-740497"	"hypothetical protein"	""	NA	"g020748"	""
"g021006"	"g021006"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00763"	"GCF_003719715:NZ_RIAU01000001.1:743121-743537"	"hypothetical protein"	""	NA	"g020749"	""
"g021007"	"g021007"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_003719715:JJAEFDDB_00770"	"GCF_003719715:NZ_RIAU01000001.1:748244-750079"	"hypothetical protein"	""	NA	"g020750"	""
"g021082"	"g021082"	0.0054137039431157	1	1	0.833333333333333	0.0909090909090909	"GCF_003790365:LCNBPIOE_00159"	"GCF_003790365:NZ_RJWE01000011.1:47916-47521"	"Prolyl-tRNA editing protein ProX"	""	NA	"g020890"	"K19055"
"g021128"	"g021128"	0.000565610859728507	1	1	0	0.909090909090909	"GCF_003790365:LCNBPIOE_00445"	"GCF_003790365:NZ_RJWE01000183.1:206-688"	"putative glycerol uptake facilitator protein"	""	NA	"g021184"	"K02440"
"g021141"	"g021141"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_00458"	"GCF_003790365:NZ_RJWE01000018.1:12945-12181"	"hypothetical protein"	""	NA	"g020908"	""
"g021142"	"g021142"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_00459"	"GCF_003790365:NZ_RJWE01000018.1:14911-13400"	"hypothetical protein"	""	NA	"g020909"	""
"g021260"	"g021260"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_00889"	"GCF_003790365:NZ_RJWE01000028.1:17620-16421"	"hypothetical protein"	""	NA	"g020999"	""
"g021441"	"g021441"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01484"	"GCF_003790365:NZ_RJWE01000045.1:7745-7557"	"hypothetical protein"	""	NA	"g021072"	""
"g021442"	"g021442"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01485"	"GCF_003790365:NZ_RJWE01000045.1:8086-7835"	"hypothetical protein"	""	NA	"g021073"	""
"g021445"	"g021445"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01488"	"GCF_003790365:NZ_RJWE01000045.1:9926-11314"	"hypothetical protein"	""	NA	"g021076"	""
"g021448"	"g021448"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01491"	"GCF_003790365:NZ_RJWE01000045.1:13526-12822"	"hypothetical protein"	""	NA	"g021064"	""
"g021456"	"g021456"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01723"	"GCF_003790365:NZ_RJWE01000056.1:205-2709"	"hypothetical protein"	""	NA	"g021082"	""
"g021459"	"g021459"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01819"	"GCF_003790365:NZ_RJWE01000005.1:40536-41210"	"hypothetical protein"	""	NA	"g020873"	""
"g021460"	"g021460"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_01828"	"GCF_003790365:NZ_RJWE01000005.1:50880-48811"	"hypothetical protein"	""	NA	"g020874"	""
"g021478"	"g021478"	0.0294117647058823	1	0	0.5	0	"GCF_003790365:LCNBPIOE_02068"	"GCF_003790365:NZ_RJWE01000073.1:6409-7026"	"hypothetical protein"	""	NA	"g021098"	""
"g021479"	"g021479"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_003790365:LCNBPIOE_02069"	"GCF_003790365:NZ_RJWE01000073.1:7051-7545"	"hypothetical protein"	""	NA	"g021099"	""
"g021818"	"g021818"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_004349685:CNJHFABA_01730"	"GCF_004349685:NZ_SATM01000005.1:33184-32945"	"hypothetical protein"	""	NA	"g021450"	""
"g021986"	"g021986"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_004684995:MMBPLAMD_00889"	"GCF_004684995:NZ_SRKR01000021.1:5005-4661"	"hypothetical protein"	""	NA	"g021776"	""
"g022002"	"g022002"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_004684995:MMBPLAMD_00919"	"GCF_004684995:NZ_SRKR01000022.1:1020-115"	"hypothetical protein"	""	NA	"g021780"	""
"g022044"	"g022044"	0.0294117647058823	1	0	0.5	0	"GCF_004684995:MMBPLAMD_01285"	"GCF_004684995:NZ_SRKR01000031.1:8602-8937"	"hypothetical protein"	""	NA	"g021806"	""
"g022099"	"g022099"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_004684995:MMBPLAMD_02163"	"GCF_004684995:NZ_SRKR01000009.1:15213-14671"	"Putative hydrolase YdeN"	"3.-.-.-"	NA	"g021658"	"K07002"
"g022319"	"g022319"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_004793875:GIHMHKEH_01763"	"GCF_004793875:NZ_SRYH01000063.1:5967-5311"	"hypothetical protein"	""	NA	"g022042"	""
"g022391"	"g022391"	0.0294117647058823	1	0	0.5	0	"GCF_004794115:LMKBIDAF_00027"	"GCF_004794115:NZ_SRYI01000010.1:16594-17031"	"Glutamine transport ATP-binding protein GlnQ"	""	NA	"g022169"	""
"g022418"	"g022418"	0.0294117647058823	1	0	0.5	0	"GCF_004794115:LMKBIDAF_00517"	"GCF_004794115:NZ_SRYI01000001.1:56916-57761"	"hypothetical protein"	""	NA	"g022113"	""
"g022419"	"g022419"	0.0294117647058823	1	0	0.5	0	"GCF_004794115:LMKBIDAF_00569"	"GCF_004794115:NZ_SRYI01000001.1:106866-105895"	"hypothetical protein"	""	NA	"g022105"	""
"g022428"	"g022428"	0.00904977375565611	1	0	1	0.272727272727273	"GCF_004794115:LMKBIDAF_00734"	"GCF_004794115:NZ_SRYI01000025.1:10750-9956"	"hypothetical protein"	""	NA	"g022196"	""
"g022529"	"g022529"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_004794115:LMKBIDAF_01887"	"GCF_004794115:NZ_SRYI01000008.1:53689-53985"	"hypothetical protein"	""	NA	"g022164"	""
"g022592"	"g022592"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_006874665:MIGGGOPH_00676"	"GCF_006874665:NZ_CP030089.1:664625-665236"	"hypothetical protein"	""	NA	"g022411"	""
"g022720"	"g022720"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_006874665:MIGGGOPH_01287"	"GCF_006874665:NZ_CP030089.1:1245011-1244208"	"hypothetical protein"	""	NA	"g022295"	""
"g023238"	"g023238"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_007633215:ABGCHDCG_01687"	"GCF_007633215:NZ_CP041676.1:1734712-1734999"	"hypothetical protein"	""	NA	"g022843"	""
"g023372"	"g023372"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_007633215:ABGCHDCG_02274"	"GCF_007633215:NZ_CP041677.1:126219-125941"	"hypothetical protein"	""	NA	"g023011"	""
"g023383"	"g023383"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_007633215:ABGCHDCG_02287"	"GCF_007633215:NZ_CP041677.1:141550-141047"	"hypothetical protein"	""	NA	"g023022"	""
"g023496"	"g023496"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009184725:OJKLDGJL_01255"	"GCF_009184725:NZ_CP045049.1:1241441-1240743"	"hypothetical protein"	""	NA	"g023177"	""
"g023497"	"g023497"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009184725:OJKLDGJL_01256"	"GCF_009184725:NZ_CP045049.1:1241731-1241438"	"hypothetical protein"	""	NA	"g023178"	""
"g023499"	"g023499"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009184725:OJKLDGJL_01259"	"GCF_009184725:NZ_CP045049.1:1243359-1242433"	"hypothetical protein"	""	NA	"g023180"	""
"g023500"	"g023500"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009184725:OJKLDGJL_01260"	"GCF_009184725:NZ_CP045049.1:1244053-1243340"	"hypothetical protein"	""	NA	"g023181"	""
"g023519"	"g023519"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009184725:OJKLDGJL_01444"	"GCF_009184725:NZ_CP045049.1:1402322-1402170"	"hypothetical protein"	""	NA	"g023200"	""
"g023520"	"g023520"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009184725:OJKLDGJL_01446"	"GCF_009184725:NZ_CP045049.1:1403737-1403132"	"hypothetical protein"	""	NA	"g023201"	""
"g023537"	"g023537"	0.0294117647058823	1	0	0.5	0	"GCF_009184725:OJKLDGJL_01786"	"GCF_009184725:NZ_CP045049.1:1739522-1739701"	"hypothetical protein"	""	NA	"g023219"	""
"g023601"	"g023601"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389005:NFDPEIHE_00393"	"GCF_009389005:NZ_QKPQ01000017.1:16689-17114"	"hypothetical protein"	""	NA	"g023321"	""
"g023635"	"g023635"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389005:NFDPEIHE_01127"	"GCF_009389005:NZ_QKPQ01000035.1:12288-11785"	"hypothetical protein"	""	NA	"g023352"	""
"g023636"	"g023636"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389005:NFDPEIHE_01131"	"GCF_009389005:NZ_QKPQ01000035.1:16214-17617"	"Dipeptidase A"	"3.4.-.-"	NA	"g023353"	""
"g023637"	"g023637"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389005:NFDPEIHE_01189"	"GCF_009389005:NZ_QKPQ01000039.1:7206-7502"	"hypothetical protein"	""	NA	"g023358"	""
"g023710"	"g023710"	0.0294117647058823	0	0	0.5	0	"GCF_009389015:KIPIHAMI_00216"	"GCF_009389015:NZ_QKPU01000142.1:679-341"	"Phosphate acetyltransferase"	"2.3.1.8"	NA	"g023549"	"K00625"
"g023764"	"g023764"	0.0294117647058823	0	0	0.5	0	"GCF_009389015:KIPIHAMI_00871"	"GCF_009389015:NZ_QKPU01000002.1:20063-19638"	"hypothetical protein"	""	NA	"g023401"	""
